MOLD_TEMP;FILL_TIME;PLAST_TIME;CYCLE_TIME;CLOSING_FORCE;CLAMP_FORCE_PEAK;TORQUE_PEAK_VAL;TORQUE_MEAN_VAL;BACK_PRESS_PEAK_VAL;INJECT_PRESS_PEAK_VAL;SCREW_HOLD_POS;SHOT_VOLUME;QUALITY_INDEX
125.84;9.59;5.53;117.38;1385.24;1416.08;178.87;158.88;226.46;1311.77;13.39;29.34;0.385
125.69;9.75;5.3;117.37;1387.25;1424.45;174.22;161.36;228.94;1345.09;13.5;29.23;0.375
125.85;9.75;5.16;117.4;1381.83;1415.46;189.1;167.71;228.32;1363.23;13.58;29.16;0.4
125.75;9.59;5.29;117.44;1384.62;1415.31;181.66;161.05;226.77;1350.98;13.53;29.2;0.335
125.83;9.59;5.13;117.37;1384;1414.07;179.8;164.61;225.53;1393.76;13.72;29.02;0.39
126.02;9.75;5.15;117.43;1387.72;1417.01;175.62;161.51;226.15;1367.88;13.56;29.17;0.395
125.22;9.75;7.63;117.41;1386.63;1421.51;162.6;132.22;228.32;1266.04;13.24;29.5;0.4
125.91;9.67;5.22;117.38;1384.31;1415.31;183.52;165.85;225.84;1377.18;13.59;29.14;0.39
127.16;17.01;4.5;117.2;1396.09;1420.89;177.48;163.99;225.84;1408.18;13.75;28.99;0.19
125.68;9.59;5.22;117.43;1386.01;1421.51;177.48;163.99;229.87;1366.02;13.55;29.19;0.39
125.55;9.75;6.68;117.4;1398.72;1427.55;171.9;137.95;227.7;1283.87;13.36;29.37;0.4
121.53;9.75;5.75;116.06;1398.72;1423.21;170.5;149.73;228.16;1209.78;12.91;29.81;0.385
125.75;9.59;5.5;117.4;1386.32;1421.82;179.8;156.24;228.47;1323.55;13.47;29.26;0.39
125.61;9.75;6.03;117.38;1395.16;1433.29;171.43;148.18;228.47;1274.1;13.22;29.51;0.4
125.79;9.59;5.13;117.4;1382.91;1416.39;196.85;165.7;225.99;1374.08;13.56;29.17;0.37
127.21;17.01;4.56;117.2;1396.09;1419.8;183.52;159.81;225.06;1365.09;13.59;29.14;0.29
125.85;9.59;5.15;117.35;1380.59;1412.67;177.01;161.51;225.68;1378.88;13.59;29.14;0.4
125.99;9.75;5.18;117.41;1389.58;1419.03;179.34;164.3;225.99;1367.1;13.52;29.22;0.4
125.62;9.75;5.13;117.44;1382.29;1414.69;192.36;169.88;226.3;1377.18;13.52;29.2;0.345
127.07;17.01;4.39;117.21;1398.88;1420.73;176.08;165.39;225.37;1421.66;13.84;28.89;0.245
125.93;9.59;5.21;117.4;1382.14;1415;182.13;161.82;225.53;1353.15;13.45;29.28;0.395
125.99;9.59;5.08;117.38;1379.5;1410.35;184.92;163.22;226.3;1380.12;13.62;29.09;0.395
125.98;9.75;5.22;117.35;1378.42;1410.97;176.55;159.03;228.01;1346.49;13.53;29.2;0.395
125.28;9.75;6.73;117.37;1393.3;1434.06;157.48;133.92;226.61;1279.68;13.27;29.47;0.39
125.94;9.75;5.21;117.35;1382.14;1418.41;184.92;162.91;225.53;1354.24;13.47;29.25;0.39
125.62;9.59;5.21;117.43;1380.9;1417.79;183.99;164.92;226.15;1377.8;13.55;29.19;0.32
122.25;9.75;5.27;116.03;1380.12;1413.76;187.71;163.99;226.3;1260.77;13.1;29.64;0.345
126.03;9.75;5.13;117.43;1386.63;1416.08;190.5;165.7;225.99;1386.79;13.61;29.12;0.4
125.95;9.67;5.18;117.41;1384.62;1415.46;182.13;162.75;226.77;1390.04;13.62;29.11;0.375
122.97;9.75;5.1;116.08;1392.68;1422.13;185.85;169.11;226.15;1348.66;13.47;29.26;0.245
125.41;9.75;6.18;117.44;1393.3;1430.96;162.6;143.38;225.84;1264.34;13.14;29.59;0.4
125.85;9.59;5.04;117.43;1379.5;1419.8;183.99;169.26;228.01;1400.43;13.69;29.05;0.32
125.73;9.67;5.13;117.34;1383.53;1415.77;189.57;164.46;228.32;1366.79;13.58;29.16;0.37
125.92;9.75;5.18;117.4;1388.65;1416.08;172.36;157.95;228.16;1363.38;13.55;29.17;0.395
126.04;9.59;5.22;117.4;1388.34;1416.7;169.11;159.03;225.37;1363.54;13.52;29.22;0.395
126.05;9.75;5.1;117.4;1387.56;1415.31;179.34;165.39;226.77;1387.56;13.66;29.08;0.385
125.75;9.59;5.12;117.43;1380.12;1413.29;183.06;169.57;225.68;1390.82;13.61;29.11;0.375
125.44;9.75;5.94;117.38;1398.1;1427.86;165.85;147.87;226.15;1273.64;13.24;29.48;0.4
124.58;16.68;4.36;117.24;1400.89;1426.16;182.59;167.09;226.46;1436.23;13.98;28.74;0.225
125.84;9.59;5.13;117.4;1384.31;1417.79;190.96;169.88;227.23;1384;13.59;29.14;0.385
125.96;9.75;5.13;117.4;1380.9;1412.67;170.04;161.51;225.22;1376.25;13.58;29.16;0.4
126.02;9.75;5.05;117.43;1380.59;1418.1;179.8;164.61;224.6;1400.43;13.67;29.06;0.38
125.66;9.59;5.19;117.43;1385.86;1418.1;182.59;164.92;226.61;1416.55;13.67;29.05;0.265
125.49;9.75;6.03;117.41;1390.97;1423.83;162.6;146.48;227.39;1278.91;13.25;29.48;0.4
125.97;9.59;5.16;117.46;1385.55;1415.46;172.36;161.36;227.54;1389.89;13.64;29.08;0.385
126;9.75;5.27;117.35;1380.28;1413.29;179.34;157.95;225.53;1355.94;13.49;29.25;0.395
125.68;9.59;5.25;117.4;1381.21;1420.42;179.8;162.44;226.15;1372.22;13.56;29.16;0.38
125.84;9.67;5.1;117.41;1382.14;1418.41;185.38;166.94;230.95;1387.72;13.62;29.11;0.375
125.86;9.67;5.16;117.35;1388.34;1415.46;184.45;165.39;227.23;1368.65;13.52;29.2;0.39
125.22;9.75;7.89;117.41;1390.97;1420.11;157.95;129.58;225.99;1296.89;13.41;29.33;0.395
125.86;9.75;5.13;117.47;1388.03;1419.03;182.59;164.15;225.37;1364.62;13.56;29.17;0.385
126.07;9.59;5.02;117.37;1379.19;1412.67;192.36;169.88;225.22;1401.67;13.66;29.08;0.375
125.77;9.75;5.18;117.4;1384.62;1418.41;181.2;165.08;226.61;1357.18;13.58;29.16;0.395
125.81;9.59;5.15;117.41;1384;1417.01;188.64;167.71;227.39;1391.28;13.69;29.05;0.37
125.9;9.75;5.18;117.35;1378.42;1418.1;191.43;169.57;228.94;1383.53;13.58;29.14;0.375
126.21;9.43;4.5;117.24;1407.56;1429.88;172.36;161.36;225.53;1408.8;13.75;28.99;0.26
125.58;9.75;6.25;117.41;1393.3;1429.88;161.2;142.29;227.39;1301.38;13.38;29.34;0.4
125.59;9.59;5.27;117.38;1382.14;1417.01;180.27;161.36;227.54;1366.17;13.52;29.22;0.38
126.06;9.75;5.18;117.4;1378.42;1416.7;185.38;160.89;225.53;1387.87;13.58;29.16;0.4
125.32;9.75;6.37;117.35;1394.07;1432.36;166.32;139.66;226.92;1253.02;13.18;29.54;0.4
125.89;9.75;5.08;117.37;1386.63;1415;182.59;166.16;224.91;1402.13;13.66;29.08;0.385
125.2;9.75;7.69;117.47;1390.04;1425.54;151.44;127.88;226.77;1302.47;13.39;29.33;0.4
125.71;9.59;5.16;117.38;1385.55;1421.2;178.87;166.78;227.23;1368.5;13.55;29.19;0.395
125.71;9.75;5.13;117.43;1384.62;1419.8;190.5;167.87;226.15;1376.71;13.59;29.14;0.38
125.65;9.75;5.78;117.34;1383.53;1419.18;170.04;150.51;226.3;1292.24;13.27;29.47;0.39
125.07;9.75;8.14;117.44;1389.73;1416.08;157.95;128.03;227.23;1322;13.47;29.25;0.39
125.76;9.59;5.32;117.38;1382.91;1418.72;177.94;163.99;226.92;1363.69;13.49;29.25;0.38
125.96;9.59;5.18;117.37;1385.86;1416.08;177.94;163.37;228.01;1375.47;13.61;29.12;0.365
125.56;9.83;5.67;117.4;1386.01;1418.1;178.41;157.48;227.7;1297.66;13.24;29.5;0.385
126.03;9.75;5.15;117.35;1380.9;1409.88;196.39;164.3;225.37;1370.82;13.58;29.16;0.375
125.88;9.75;5.12;117.41;1386.32;1417.01;179.8;165.39;227.08;1369.12;13.52;29.22;0.4
125.9;9.75;5.18;117.38;1388.03;1416.39;178.41;161.36;226.46;1378.11;13.58;29.16;0.4
125.93;9.59;5.05;117.41;1380.12;1411.74;188.17;164.3;226.77;1372.99;13.59;29.12;0.38
125.03;9.59;9.21;117.4;1384.93;1421.82;150.97;125.71;226.92;1285.88;13.31;29.42;0.4
125.66;9.75;5.15;117.44;1383.84;1419.8;189.57;170.97;226.3;1390.66;13.62;29.11;0.365
125.42;9.75;6.77;117.44;1396.86;1425.85;162.6;137.8;225.84;1298.75;13.39;29.34;0.4
127.26;17.01;4.56;117.21;1394.69;1422.9;174.69;159.34;225.99;1368.19;13.7;29.03;0.459
127.16;17.25;4.63;117.21;1395.78;1422.9;177.48;160.58;225.84;1354.55;13.64;29.09;0.55
125.63;9.75;5.29;117.44;1386.01;1419.49;179.8;161.2;226.92;1345.09;13.56;29.17;0.3355
126.1;9.43;4.36;117.27;1401.82;1426.62;184.45;169.88;226.61;1438.25;13.97;28.75;0.459
126.34;9.51;4.39;117.24;1401.51;1425.54;182.59;167.56;227.39;1382.45;13.75;28.99;0.446
127.2;17.25;4.59;117.23;1397.17;1424.14;181.2;160.43;226.3;1378.11;13.66;29.06;0.5305
127.28;17.25;4.59;117.21;1398.88;1423.21;193.29;161.82;225.99;1358.42;13.61;29.12;0.485
126.35;9.59;4.45;117.23;1399.19;1424.92;186.31;166.16;225.53;1409.88;13.87;28.86;0.5435
127.2;16.52;4.43;117.2;1402.44;1423.52;176.08;163.84;224.91;1386.32;13.83;28.89;0.5305
127.03;17.25;4.65;117.21;1400.12;1424.45;174.22;157.33;225.68;1372.68;13.76;28.97;0.55
127.06;17.25;4.56;117.23;1398.1;1420.89;175.62;159.65;228.78;1374.08;13.69;29.05;0.55
127.1;17.25;4.59;117.21;1396.4;1421.2;176.08;162.13;227.23;1357.96;13.58;29.14;0.5175
127.21;17.25;4.54;117.2;1396.4;1420.11;173.29;162.29;225.99;1377.8;13.7;29.03;0.5305
127.16;17.41;4.62;117.23;1395;1422.13;176.08;158.26;227.39;1366.79;13.62;29.09;0.55
127.11;17.25;4.57;117.2;1398.41;1423.21;179.34;160.12;225.53;1366.33;13.62;29.11;0.511
126.13;9.43;4.46;117.24;1403.22;1425.54;187.24;167.25;226.46;1394.38;13.89;28.85;0.55
125.88;9.67;5.19;117.43;1379.81;1412.05;191.89;166.16;226.61;1360.44;13.52;29.2;0.3225
126.18;9.67;4.46;117.23;1403.84;1429.26;185.85;165.54;226.61;1401.82;13.9;28.83;0.55
127.18;17.25;4.59;117.24;1395.47;1419.8;181.2;161.36;226.15;1367.57;13.67;29.06;0.537
127.21;17.25;4.45;117.26;1397.17;1420.11;190.5;163.84;225.37;1409.57;13.9;28.83;0.524
127.13;17.25;4.71;117.26;1395.47;1419.03;173.29;155.31;226.15;1326.96;13.52;29.22;0.3355
127.25;16.85;4.46;117.26;1398.41;1425.85;183.06;163.84;226.46;1375.78;13.81;28.92;0.6275
127.13;17.25;4.65;117.24;1396.4;1418.41;177.48;158.41;227.23;1368.19;13.75;28.99;0.515
127.13;17.25;4.57;117.23;1396.4;1419.8;179.8;160.12;225.06;1385.86;13.76;28.97;0.5975
126.29;9.43;4.53;117.24;1406.32;1426.62;184.45;163.99;225.06;1388.65;13.72;29.02;0.5675
126.25;9.51;4.4;117.26;1404.15;1426.47;195.46;169.73;226.77;1407.25;13.76;28.97;0.62
127.08;17.25;4.63;117.24;1400.12;1421.82;177.01;159.5;225.68;1357.18;13.59;29.14;0.65
127.03;17.25;4.63;117.24;1396.71;1419.8;175.62;158.41;227.39;1367.88;13.72;29.02;0.6275
127.17;17.01;4.62;117.23;1396.09;1422.44;173.29;158.1;226.77;1347.42;13.64;29.08;0.605
127.1;17.01;4.57;117.2;1395.78;1420.73;178.41;159.34;224.91;1375.47;13.7;29.03;0.5975
126.21;9.59;4.36;117.26;1403.84;1430.19;183.99;167.4;228.16;1435.92;14;28.74;0.53
127.23;17.25;4.53;117.29;1395;1421.2;183.99;162.44;228.16;1377.8;13.7;29.03;0.6425
127.01;17.25;4.54;117.24;1400.58;1424.14;176.08;161.98;227.08;1374.08;13.78;28.94;0.6425
127.22;17.33;4.67;117.23;1395;1420.73;177.48;156.71;229.56;1354.08;13.62;29.09;0.62
126.25;9.43;4.46;117.27;1399.19;1422.9;178.41;164.61;228.32;1415.77;13.9;28.83;0.62
126.42;9.43;4.5;117.2;1405.54;1429.57;185.38;165.39;226.15;1390.2;13.86;28.88;0.605
127.27;17.25;4.59;117.26;1394.07;1420.73;176.08;158.57;226.46;1350.67;13.61;29.11;0.6275
127.03;17.25;4.59;117.26;1395;1421.51;176.55;160.89;226.77;1350.83;13.64;29.09;0.65
127.14;17.25;4.42;117.2;1396.4;1426.93;182.13;166.47;224.91;1432.36;13.92;28.81;0.5525
126.32;9.43;4.4;117.26;1402.6;1426.47;180.27;164.61;225.99;1421.35;14.04;28.69;0.5075
126.04;9.59;4.48;117.27;1401.51;1426.47;185.38;166.63;225.37;1384.77;13.78;28.95;0.62
127.29;17.25;4.59;117.24;1397.17;1423.21;180.73;160.27;225.99;1354.86;13.59;29.12;0.635
126.08;9.43;4.45;117.26;1405.23;1430.34;176.08;165.7;226.46;1406.01;13.83;28.91;0.6275
127.13;17.25;4.68;117.26;1398.72;1420.11;173.76;157.79;225.37;1345.25;13.56;29.17;0.62
126.41;11.45;4.53;117.18;1399.81;1428.17;177.94;162.13;230.33;1384.62;13.75;28.97;0.5075
126.2;9.59;4.4;117.27;1404.15;1429.26;194.06;171.59;228.63;1428.48;13.9;28.83;0.635
127.06;17.25;4.5;117.21;1396.4;1422.9;184.45;163.22;227.23;1380.9;13.76;28.97;0.635
127.22;17.25;4.59;117.24;1398.1;1424.92;179.34;160.12;225.53;1359.04;13.62;29.11;0.605
126.24;9.43;4.43;117.24;1403.84;1428.33;179.34;164.92;226.46;1413.29;14.01;28.72;0.65
127.3;17.25;4.5;117.26;1398.41;1424.14;181.66;164.15;225.99;1424.76;13.95;28.78;0.6275
127.2;17.25;4.56;117.26;1395.47;1419.49;184.92;162.29;225.37;1377.49;13.72;29.02;0.65
127.26;17.25;4.53;117.2;1396.09;1420.11;179.34;162.29;225.53;1423.21;13.9;28.83;0.59
126.24;9.43;4.45;117.23;1402.91;1425.54;181.66;163.22;224.75;1403.99;13.72;29.02;0.5825
127.09;17.25;4.5;117.2;1397.79;1421.82;186.31;163.68;225.53;1382.91;13.76;28.97;0.65
127.1;17.41;4.59;117.26;1398.72;1423.52;179.34;161.05;227.23;1354.86;13.59;29.14;0.635
126.24;9.43;4.5;117.21;1402.13;1426.93;182.13;163.06;225.53;1398.72;13.89;28.83;0.65
126.3;9.43;4.42;117.23;1401.2;1424.61;178.41;162.91;225.68;1386.48;13.78;28.95;0.635
127.12;17.25;4.59;117.24;1395.78;1421.51;191.89;161.98;224.75;1370.67;13.72;29.02;0.5975
127.16;17.25;4.59;117.21;1398.72;1424.14;186.78;160.43;226.61;1368.65;13.67;29.06;0.6425
127.18;17.01;4.45;117.26;1400.89;1425.54;180.73;165.54;229.87;1425.23;14;28.72;0.635
126.13;9.59;4.45;117.2;1402.91;1425.54;183.52;165.23;225.84;1410.5;13.9;28.83;0.6425
125.54;9.75;5.44;117.43;1387.25;1422.75;175.62;157.64;227.23;1335.02;13.42;29.3;0.35
127.16;17.25;4.63;117.24;1400.58;1425.85;175.62;161.51;226.15;1357.49;13.66;29.08;0.635
125.61;9.75;5.32;117.35;1390.97;1419.8;178.87;162.29;226.77;1346.8;13.45;29.26;0.4325
126.99;16.68;4.48;117.21;1396.4;1422.9;185.38;166.16;224.91;1392.83;13.75;28.99;0.5525
126.17;9.43;4.48;117.23;1404.15;1428.17;182.13;165.08;224.75;1404.46;13.81;28.92;0.6425
127.15;17.41;4.6;117.24;1398.72;1419.8;176.08;158.41;224.6;1375.47;13.69;29.03;0.56
126.19;9.43;4.43;117.26;1402.13;1428.33;189.57;163.99;225.68;1395.16;13.89;28.85;0.6425
127.31;17.25;4.53;117.29;1401.2;1424.92;177.01;164.3;225.22;1394.69;13.76;28.97;0.6275
127.27;17.25;4.45;117.24;1395.16;1421.2;183.99;168.02;227.08;1405.23;13.81;28.92;0.59
127.1;17.25;4.57;117.21;1395.78;1422.13;184.92;164.15;225.84;1378.57;13.76;28.97;0.6425
126.31;9.59;4.45;117.26;1403.53;1427.24;177.48;166.63;225.53;1406.32;13.89;28.85;0.6275
127.14;17.25;4.53;117.24;1396.09;1423.52;178.41;163.06;224.6;1397.48;13.76;28.97;0.65
127.19;17.01;4.63;117.21;1396.4;1418.72;180.27;161.2;225.22;1361.83;13.67;29.06;0.5975
127.07;17.01;4.39;117.27;1400.89;1422.9;182.13;168.33;225.06;1422.9;13.98;28.75;0.4625
126.39;9.43;4.43;117.2;1404.15;1430.65;189.57;167.09;226.46;1396.24;13.86;28.88;0.605
127.06;16.28;4.43;117.26;1396.86;1424.14;177.48;163.99;224.91;1412.83;13.95;28.78;0.6125
126.31;9.59;4.43;117.21;1403.22;1426.16;178.87;163.84;225.06;1416.24;13.83;28.91;0.6425
126.33;9.43;4.46;117.26;1403.53;1427.86;178.87;163.68;224.91;1393.61;13.81;28.92;0.65
127.15;17.25;4.62;117.23;1399.5;1426.16;182.13;157.64;227.23;1366.48;13.73;29;0.6425
127.18;17.25;4.54;117.24;1395.16;1420.89;181.2;162.75;225.84;1391.9;13.8;28.94;0.6425
127.16;17.25;4.56;117.24;1398.88;1424.14;175.15;162.44;226.77;1372.37;13.69;29.05;0.65
127.18;17.25;4.6;117.2;1397.17;1422.75;177.94;158.1;225.68;1359.66;13.73;29;0.62
126.09;9.59;4.39;117.26;1400.58;1425.85;177.48;166.63;225.22;1419.34;13.92;28.81;0.5975
127.29;17.33;4.57;117.26;1396.09;1422.75;179.34;162.44;225.84;1381.83;13.69;29.03;0.65
126.21;9.59;4.46;117.29;1403.84;1427.55;185.85;165.08;227.23;1390.82;13.78;28.94;0.65
127.07;17.25;4.51;117.29;1395;1421.2;188.17;164.61;226.77;1386.79;13.75;28.97;0.6425
127.21;17.25;4.62;117.26;1396.71;1422.44;171.9;157.33;227.08;1364.78;13.66;29.06;0.65
126.25;9.43;4.36;117.21;1403.22;1426.93;185.38;168.8;225.06;1432.2;13.95;28.78;0.545
126.2;9.59;4.39;117.24;1400.43;1425.54;186.31;167.4;224.6;1417.32;13.92;28.81;0.635
126.31;9.43;4.46;117.26;1406.16;1426.16;183.99;163.53;227.23;1389.42;13.8;28.94;0.635
127.15;17.25;4.62;117.24;1397.79;1423.52;172.83;157.33;226.92;1347.73;13.61;29.12;0.6425
126.17;9.59;4.48;117.29;1406.16;1428.33;187.24;165.7;225.37;1388.03;13.84;28.88;0.65
127.16;17.25;4.54;117.23;1398.41;1424.92;182.59;160.74;226.92;1362.45;13.66;29.08;0.635
126.16;9.43;4.46;117.26;1404.61;1426.16;186.31;165.08;226.3;1420.58;14.01;28.72;0.635
127.06;17.25;4.62;117.24;1395.78;1423.52;172.83;158.88;225.37;1397.48;13.86;28.86;0.5975
126.27;9.59;4.46;117.23;1400.89;1425.54;181.2;162.75;225.06;1388.18;13.84;28.89;0.605
127.18;17.25;4.53;117.2;1394.69;1420.11;175.62;162.44;225.22;1379.97;13.81;28.92;0.635
127.21;16.85;4.6;117.24;1394.69;1420.73;174.22;158.88;227.85;1376.4;13.75;28.99;0.635
127.08;16.68;4.51;117.24;1396.71;1421.51;185.85;160.89;225.06;1386.79;13.7;29.03;0.5975
127.27;16.85;4.54;117.24;1398.88;1422.13;172.83;162.13;225.84;1401.2;13.92;28.8;0.59
126.31;9.43;4.46;117.27;1402.6;1428.64;191.43;166.78;225.37;1386.01;13.73;29;0.5975
126.15;9.43;4.53;117.21;1399.19;1424.61;174.22;162.75;226.61;1383.53;13.73;29;0.5225
126.33;9.43;4.53;117.23;1400.58;1424.14;170.04;160.27;226.3;1388.03;13.8;28.94;0.62
127.04;17.01;4.48;117.23;1396.09;1423.52;178.41;164.3;225.37;1395;13.87;28.86;0.635
127.01;17.25;4.48;117.29;1400.12;1423.21;185.38;163.99;225.37;1402.6;13.9;28.81;0.6425
127.12;17.25;4.48;117.26;1395.16;1421.2;177.94;165.08;224.75;1397.64;13.81;28.92;0.65
127.03;16.52;4.48;117.24;1400.89;1424.45;184.92;166.78;224.75;1392.68;13.72;29.02;0.605
127.1;17.25;4.54;117.29;1397.48;1420.42;173.29;163.53;226.77;1377.33;13.73;29;0.6425
127.32;17.25;4.59;117.24;1396.86;1419.18;176.08;161.2;227.23;1382.76;13.72;29;0.62
126.1;9.43;4.43;117.21;1398.72;1425.23;181.66;166.94;225.99;1421.35;13.97;28.77;0.65
126.14;9.59;4.45;117.24;1401.2;1426.62;184.92;166.63;224.6;1421.97;13.97;28.77;0.635
127.15;17.25;4.59;117.21;1394.69;1419.8;183.06;159.96;226.46;1366.17;13.61;29.11;0.6275
127.21;17.25;4.48;117.2;1401.51;1426.16;189.1;164.3;225.37;1410.81;13.84;28.89;0.6275
127.1;17.41;4.51;117.26;1399.81;1426.16;175.62;160.89;226.15;1371.6;13.67;29.06;0.6425
127.14;17.25;4.53;117.23;1397.79;1422.75;181.66;162.91;225.99;1416.7;13.92;28.8;0.6425
127.21;17.25;4.67;117.21;1394.69;1422.9;170.04;157.48;228.01;1347.26;13.62;29.11;0.65
127.23;17.25;4.46;117.26;1398.88;1425.23;179.8;163.22;226.15;1417.17;13.89;28.85;0.65
126.06;9.43;4.46;117.21;1403.84;1425.23;178.87;164.15;228.47;1423.83;13.98;28.74;0.62
127.02;17.25;4.63;117.23;1397.48;1424.14;175.15;160.12;225.84;1369.27;13.73;29;0.65
127.14;17.25;4.63;117.2;1395.47;1420.89;183.52;160.58;227.23;1354.7;13.64;29.09;0.6125
127.16;17.25;4.62;117.24;1396.71;1422.13;187.24;162.13;225.53;1360.59;13.62;29.11;0.6425
126.18;9.43;4.42;117.21;1401.2;1425.23;182.13;164.15;226.3;1386.94;13.76;28.97;0.635
127.25;17.25;4.54;117.21;1399.5;1427.86;186.31;162.75;227.85;1385.7;13.73;29;0.6125
126.4;9.51;4.48;117.23;1404.15;1430.19;186.78;164.46;225.99;1419.65;14.01;28.72;0.65
127.18;17.25;4.54;117.21;1396.71;1419.49;186.78;162.75;226.15;1384.77;13.8;28.94;0.635
126.19;9.43;4.48;117.26;1403.53;1426.47;187.24;165.7;226.61;1397.48;13.76;28.97;0.65
127.16;17.25;4.57;117.21;1398.1;1425.23;176.55;161.82;226.46;1378.42;13.76;28.97;0.65
127.06;17.25;4.48;117.21;1396.4;1420.89;187.24;163.68;225.53;1383.38;13.73;29;0.65
126.16;9.43;4.43;117.2;1402.6;1426.93;187.24;165.85;225.53;1406.78;13.86;28.86;0.6125
127.17;17.25;4.57;117.24;1400.43;1425.54;176.08;158.72;225.53;1357.96;13.58;29.16;0.6275
127.01;17.25;4.46;117.2;1396.4;1422.13;178.87;165.39;225.37;1388.49;13.8;28.94;0.65
127.19;17.25;4.53;117.16;1397.17;1419.49;177.48;162.29;227.23;1389.27;13.75;28.99;0.545
126.97;16.85;4.43;117.29;1395.78;1423.52;182.13;167.09;225.37;1413.6;13.83;28.91;0.5975
127.19;17.25;4.53;117.26;1395.47;1421.2;175.15;162.75;226.92;1383.69;13.66;29.06;0.65
127.2;17.25;4.62;117.26;1396.4;1418.41;185.85;158.88;225.68;1364;13.64;29.09;0.5825
127.07;17.25;4.46;117.24;1396.86;1421.82;179.34;163.06;225.06;1406.47;13.9;28.83;0.6425
127.19;17.25;4.54;117.27;1400.43;1426.47;179.34;161.67;227.54;1379.35;13.73;29;0.65
127.11;17.33;4.59;117.23;1395.78;1420.11;188.64;161.51;225.37;1378.26;13.73;29;0.6275
127.23;17.25;4.67;117.26;1395.47;1421.51;184.92;158.41;227.08;1362.76;13.61;29.11;0.59
127.12;17.25;4.63;117.24;1395.16;1421.2;172.83;157.64;225.53;1352.07;13.55;29.19;0.6425
126.39;9.43;4.45;117.26;1402.91;1425.54;179.34;165.23;225.68;1381.67;13.75;28.99;0.62
126.26;9.43;4.46;117.26;1402.13;1426.16;183.99;164.92;224.91;1398.26;13.8;28.94;0.65
127.14;16.68;4.5;117.21;1400.89;1426.47;181.66;165.23;225.68;1423.37;13.95;28.78;0.65
127;17.25;4.54;117.24;1395.47;1421.51;171.43;160.43;227.54;1379.04;13.7;29.02;0.65
126.36;9.43;4.4;117.21;1406.32;1429.88;180.73;166.16;229.56;1409.57;13.92;28.81;0.62
126.98;16.85;4.5;117.21;1401.2;1428.17;181.66;162.91;225.68;1392.37;13.78;28.95;0.635
126.3;9.43;4.45;117.27;1403.53;1427.86;177.94;162.91;227.7;1387.25;13.76;28.95;0.62
127.19;17.25;4.53;117.24;1394.07;1419.8;180.27;163.06;225.37;1381.67;13.66;29.06;0.6275
127.02;17.33;4.57;117.21;1397.17;1424.14;183.99;163.22;227.08;1375.32;13.73;29;0.65
126.26;9.43;4.45;117.21;1402.13;1424.92;180.27;164.3;226.15;1408.49;13.93;28.78;0.62
127.16;17.25;4.53;117.18;1396.4;1421.2;182.59;164.3;225.37;1377.8;13.69;29.05;0.635
126.15;9.43;4.45;117.24;1405.23;1429.26;184.92;164.46;224.6;1383.69;13.84;28.89;0.6425
127.09;17.25;4.67;117.21;1395;1421.82;186.78;158.26;225.37;1349.43;13.55;29.19;0.62
126.32;9.51;4.48;117.23;1400.43;1423.21;191.89;165.54;224.44;1389.42;13.83;28.91;0.6125
127.18;17.01;4.6;117.29;1400.12;1423.52;173.29;163.06;225.53;1379.19;13.67;29.06;0.6275
127.12;17.25;4.57;117.21;1394.69;1418.72;183.99;159.5;226.46;1370.36;13.7;29.02;0.635
127.17;17.25;4.53;117.24;1396.71;1421.2;174.69;161.51;226.3;1399.5;13.83;28.89;0.65
126.18;9.43;4.43;117.23;1400.58;1424.14;182.59;165.39;225.22;1383.22;13.81;28.92;0.6425
126.23;9.43;4.42;117.26;1402.6;1428.95;188.64;166.47;226.92;1399.34;13.83;28.91;0.62
127.21;17.25;4.59;117.23;1397.79;1420.42;177.48;160.74;225.99;1393.76;13.69;29.03;0.5975
126.28;9.59;4.45;117.21;1402.44;1426.93;188.17;166.47;226.46;1423.99;14;28.74;0.6275
127.02;17.25;4.53;117.24;1396.71;1421.51;181.2;161.2;224.6;1368.5;13.72;29;0.62
126.27;9.59;4.46;117.21;1402.91;1425.85;178.87;166.01;225.22;1410.04;13.92;28.81;0.65
126.21;9.43;4.45;117.26;1403.53;1424.92;178.41;163.84;224.75;1401.51;13.72;29.02;0.4625
127.17;17.25;4.6;117.26;1398.72;1419.18;178.87;158.72;227.7;1346.02;13.61;29.12;0.6425
127.14;17.01;4.51;117.24;1399.19;1420.42;182.59;162.44;225.99;1390.04;13.78;28.95;0.635
126.22;9.43;4.43;117.29;1402.44;1425.85;181.2;163.06;226.46;1388.49;13.86;28.88;0.6425
126.3;9.51;4.45;117.21;1399.81;1426.47;183.52;163.68;225.53;1388.8;13.87;28.86;0.635
127.06;17.01;4.43;117.26;1396.86;1420.11;185.85;166.32;225.84;1396.71;13.86;28.88;0.4925
126.17;9.43;4.4;117.24;1405.23;1430.65;183.06;168.02;228.01;1387.56;13.89;28.85;0.59
127.2;17.41;4.43;117.23;1398.88;1426.47;181.2;166.94;226.92;1414.53;13.8;28.94;0.5975
126.09;9.43;4.5;117.29;1398.72;1424.92;179.8;163.22;225.37;1399.65;13.8;28.92;0.6275
127.24;17.25;4.56;117.23;1397.17;1423.52;174.69;162.6;225.84;1410.35;13.9;28.83;0.6275
126.35;9.43;4.43;117.21;1399.81;1426.16;180.73;165.39;225.22;1394.07;13.8;28.94;0.635
